6.3865E1 2E0
6.3867E1 5E0
6.3869E1 7E0
6.3871E1 6E0
6.3873E1 5E0
6.3875E1 4E0
6.3877E1 3E0
6.3879E1 9E0
6.3881E1 5E0
6.3883E1 1E1
6.3885E1 5E0
6.3887E1 6E0
6.3889E1 4E0
6.3891E1 1.3E1
6.3893E1 1E1
6.3895E1 8E0
6.3897E1 6E0
6.3899E1 1.2E1
6.3901E1 1.4E1
6.3903E1 1.3E1
6.3905E1 7E0
6.3907E1 7E0
6.3909E1 7E0
6.3911E1 9E0
6.3913E1 6E0
6.3915E1 1.1E1
6.3917E1 9E0
6.3919E1 1E1
6.3921E1 8E0
6.3923E1 1.3E1
6.3925E1 6E0
6.3927E1 7E0
6.3929E1 9E0
6.3931E1 5E0
6.3933E1 6E0
6.3935E1 7E0
6.3937E1 4E0
6.3939E1 6E0
6.3941E1 6E0
6.3943E1 7E0
6.3945E1 1.1E1
6.3947E1 1E1
6.3949E1 5E0
6.3951E1 1.1E1
6.3953E1 8E0
6.3955E1 7E0
6.3957E1 1.3E1
6.3959E1 1E1
6.3961E1 1.3E1
6.3963E1 7E0
6.3965E1 8E0
6.3967E1 8E0
6.3969E1 8E0
6.3971E1 5E0
6.3973E1 1E1
6.3975E1 1E1
6.3977E1 7E0
6.3979E1 6E0
6.3981E1 9E0
6.3983E1 8E0
6.3985E1 9E0
6.3987E1 8E0
6.3989E1 5E0
6.3991E1 8E0
6.3993E1 6E0
6.3995E1 1.3E1
6.3997E1 1.4E1
6.3999E1 4E0
6.4001E1 1E1
6.4003E1 1.1E1
6.4005E1 5E0
6.4007E1 9E0
6.4009E1 6E0
6.4011E1 1.5E1
6.4013E1 9E0
6.4015E1 1.6E1
6.4017E1 7E0
6.4019E1 9E0
6.4021E1 5E0
6.4023E1 6E0
6.4025E1 5E0
6.4027E1 6E0
6.4029E1 1.1E1
6.4031E1 1E1
6.4033E1 1.1E1
6.4035E1 8E0
6.4037E1 1.4E1
6.4039E1 9E0
6.4041E1 1E1
6.4043E1 1.2E1
6.4045E1 1.1E1
6.4047E1 9E0
6.4049E1 9E0
6.4051E1 1.4E1
6.4053E1 1.1E1
6.4055E1 1.2E1
6.4057E1 1.4E1
6.4059E1 1E1
6.4061E1 1.2E1
6.4063E1 1.2E1
6.4065E1 1E1
6.4067E1 1.3E1
6.4069E1 8E0
6.4071E1 1E1
6.4073E1 1.5E1
6.4075E1 8E0
6.4077E1 1.7E1
6.4079E1 8E0
6.4081E1 8E0
6.4083E1 1.1E1
6.4085E1 8E0
6.4087E1 9E0
6.4089E1 1.1E1
6.4091E1 8E0
6.4093E1 8E0
6.4095E1 9E0
6.4097E1 7E0
6.4099E1 1E1
6.4101E1 1.4E1
6.4103E1 1.4E1
6.4105E1 9E0
6.4107E1 1.3E1
6.4109E1 1.4E1
6.4111E1 1.3E1
6.4113E1 1.2E1
6.4115E1 9E0
6.4117E1 1.5E1
6.4119E1 1.5E1
6.4121E1 1.3E1
6.4123E1 6E0
6.4125E1 6E0
6.4127E1 8E0
6.4129E1 4E0
6.4131E1 3E0
6.4133E1 1.4E1
6.4135E1 1E1
6.4137E1 7E0
6.4139E1 1.8E1
6.4141E1 3E0
6.4143E1 9E0
6.4145E1 1E1
6.4147E1 7E0
6.4149E1 1.3E1
6.4151E1 1.5E1
6.4153E1 1.3E1
6.4155E1 9E0
6.4157E1 1.9E1
6.4159E1 1.4E1
6.4161E1 2.2E1
6.4163E1 1E1
6.4165E1 1E1
6.4167E1 8E0
6.4169E1 8E0
6.4171E1 1.4E1
6.4173E1 1.4E1
6.4175E1 8E0
6.4177E1 1.4E1
6.4179E1 1.2E1
6.4181E1 3E0
6.4183E1 7E0
6.4185E1 1.5E1
6.4187E1 8E0
6.4189E1 7E0
6.4191E1 1.7E1
6.4193E1 1.1E1
6.4195E1 9E0
6.4197E1 8E0
6.4199E1 1.2E1
6.4201E1 1.4E1
6.4203E1 1.7E1
6.4205E1 1.3E1
6.4207E1 1.3E1
6.4209E1 1.3E1
6.4211E1 1.2E1
6.4213E1 1.4E1
6.4215E1 1.5E1
6.4217E1 1.5E1
6.4219E1 1.3E1
6.4221E1 1.5E1
6.4223E1 1.2E1
6.4225E1 9E0
6.4227E1 1.1E1
6.4229E1 9E0
6.4231E1 6E0
6.4233E1 7E0
6.4235E1 6E0
6.4237E1 1E1
6.4239E1 6E0
6.4241E1 1.3E1
6.4243E1 5E0
6.4245E1 5E0
6.4247E1 1.5E1
6.4249E1 1.7E1
6.4251E1 1.1E1
6.4253E1 1.8E1
6.4255E1 9E0
6.4257E1 1E1
6.4259E1 1.4E1
6.4261E1 2.4E1
6.4263E1 1.6E1
6.4265E1 1.6E1
6.4267E1 1.2E1
6.4269E1 1.2E1
6.4271E1 1.8E1
6.4273E1 1.9E1
6.4275E1 1.1E1
6.4277E1 1.8E1
6.4279E1 1.6E1
6.4281E1 1.3E1
6.4283E1 1.2E1
6.4285E1 1.5E1
6.4287E1 2E0
6.4289E1 1.1E1
6.4291E1 1.3E1
6.4293E1 1.2E1
6.4295E1 1.2E1
6.4297E1 5E0
6.4299E1 5E0
6.4301E1 9E0
6.4303E1 1.1E1
6.4305E1 1.2E1
6.4307E1 1.4E1
6.4309E1 1.2E1
6.4311E1 1.4E1
6.4313E1 1.3E1
6.4315E1 1.4E1
6.4317E1 1.5E1
6.4319E1 2E1
6.4321E1 1.8E1
6.4323E1 1.2E1
6.4325E1 1.6E1
6.4327E1 1.5E1
6.4329E1 1.1E1
6.4331E1 1.7E1
6.4333E1 1.6E1
6.4335E1 8E0
6.4337E1 1.3E1
6.4339E1 1E1
6.4341E1 9E0
6.4343E1 9E0
6.4345E1 5E0
6.4347E1 6E0
6.4349E1 7E0
6.4351E1 1.2E1
6.4353E1 1.1E1
6.4355E1 1.5E1
6.4357E1 1.1E1
6.4359E1 1.5E1
6.4361E1 1.7E1
6.4363E1 1.8E1
6.4365E1 2E1
6.4367E1 1.8E1
6.4369E1 1.6E1
6.4371E1 1.9E1
6.4373E1 2.3E1
6.4375E1 1.6E1
6.4377E1 1.4E1
6.4379E1 1.7E1
6.4381E1 1.8E1
6.4383E1 1.4E1
6.4385E1 1.4E1
6.4387E1 1.4E1
6.4389E1 1.5E1
6.4391E1 9E0
6.4393E1 1.3E1
6.4395E1 1.1E1
6.4397E1 1.1E1
6.4399E1 8E0
6.4401E1 1.3E1
6.4403E1 7E0
6.4405E1 1.5E1
6.4407E1 1.3E1
6.4409E1 1.5E1
6.4411E1 1.8E1
6.4413E1 1.6E1
6.4415E1 2.4E1
6.4417E1 1.4E1
6.4419E1 2.2E1
6.4421E1 2.1E1
6.4423E1 2.2E1
6.4425E1 8E0
6.4427E1 2E1
6.4429E1 1.7E1
6.4431E1 1.7E1
6.4433E1 1.6E1
6.4435E1 1.4E1
6.4437E1 1.9E1
6.4439E1 1.1E1
6.4441E1 6E0
6.4443E1 1.4E1
6.4445E1 1.7E1
6.4447E1 9E0
6.4449E1 1.1E1
6.4451E1 9E0
6.4453E1 2.2E1
6.4455E1 1.7E1
6.4457E1 2.4E1
6.4459E1 1.3E1
6.4461E1 1.6E1
6.4463E1 1.7E1
6.4465E1 2.7E1
6.4467E1 2.8E1
6.4469E1 1.8E1
6.4471E1 2.2E1
6.4473E1 1.7E1
6.4475E1 2.2E1
6.4477E1 1.1E1
6.4479E1 2.3E1
6.4481E1 1.5E1
6.4483E1 1.3E1
6.4485E1 2E1
6.4487E1 1.5E1
6.4489E1 1.8E1
6.4491E1 8E0
6.4493E1 1.4E1
6.4495E1 1.8E1
6.4497E1 1.3E1
6.4499E1 1.5E1
6.4501E1 1.3E1
6.4503E1 1.7E1
6.4505E1 1.4E1
6.4507E1 1.2E1
6.4509E1 1.7E1
6.4511E1 1.7E1
6.4513E1 1.2E1
6.4515E1 2.1E1
6.4517E1 2.1E1
6.4519E1 2.3E1
6.4521E1 2.8E1
6.4523E1 2.6E1
6.4525E1 2.6E1
6.4527E1 2.8E1
6.4529E1 1.8E1
6.4531E1 1.3E1
6.4533E1 1.1E1
6.4535E1 1.7E1
6.4537E1 2E1
6.4539E1 9E0
6.4541E1 1.1E1
6.4543E1 1.3E1
6.4545E1 1.4E1
6.4547E1 2E1
6.4549E1 9E0
6.4551E1 1.1E1
6.4553E1 2E1
6.4555E1 1.4E1
6.4557E1 1.4E1
6.4559E1 1.1E1
6.4561E1 1.7E1
6.4563E1 1E1
6.4565E1 1.9E1
6.4567E1 1.6E1
6.4569E1 2.5E1
6.4571E1 2.1E1
6.4573E1 3.5E1
6.4575E1 1.7E1
6.4577E1 3.4E1
6.4579E1 2.1E1
6.4581E1 2.6E1
6.4583E1 3.4E1
6.4585E1 1.9E1
6.4587E1 2.4E1
6.4589E1 1.9E1
6.4591E1 2.4E1
6.4593E1 2E1
6.4595E1 1.4E1
6.4597E1 1.5E1
6.4599E1 1E1
6.4601E1 1.4E1
6.4603E1 1.3E1
6.4605E1 2.1E1
6.4607E1 2.2E1
6.4609E1 1.4E1
6.4611E1 2.6E1
6.4613E1 2.2E1
6.4615E1 1.2E1
6.4617E1 1.6E1
6.4619E1 2E1
6.4621E1 2E1
6.4623E1 3.1E1
6.4625E1 2.8E1
6.4627E1 3.7E1
6.4629E1 2E1
6.4631E1 2.6E1
6.4633E1 3E1
6.4635E1 4.5E1
6.4637E1 3.4E1
6.4639E1 1.5E1
6.4641E1 1.8E1
6.4643E1 1.9E1
6.4645E1 1.8E1
6.4647E1 2.1E1
6.4649E1 1.8E1
6.4651E1 8E0
6.4653E1 2E1
6.4655E1 1.5E1
6.4657E1 1.7E1
6.4659E1 1.7E1
6.4661E1 1.9E1
6.4663E1 2E1
6.4665E1 2.3E1
6.4667E1 2.2E1
6.4669E1 2.4E1
6.4671E1 2.8E1
6.4673E1 2.7E1
6.4675E1 3.1E1
6.4677E1 3.4E1
6.4679E1 2.8E1
6.4681E1 3.5E1
6.4683E1 3.4E1
6.4685E1 3.2E1
6.4687E1 3.4E1
6.4689E1 2.2E1
6.4691E1 3.7E1
6.4693E1 3.3E1
6.4695E1 2.9E1
6.4697E1 1.3E1
6.4699E1 2E1
6.4701E1 2E1
6.4703E1 1.9E1
6.4705E1 1.6E1
6.4707E1 2.6E1
6.4709E1 1.9E1
6.4711E1 2.2E1
6.4713E1 2.3E1
6.4715E1 1.7E1
6.4717E1 2.5E1
6.4719E1 3E1
6.4721E1 1.8E1
6.4723E1 2.9E1
6.4725E1 4.9E1
6.4727E1 4.1E1
6.4729E1 4.5E1
6.4731E1 4.1E1
6.4733E1 3.7E1
6.4735E1 3.6E1
6.4737E1 3.5E1
6.4739E1 3E1
6.4741E1 3.2E1
6.4743E1 2.6E1
6.4745E1 2.3E1
6.4747E1 2.1E1
6.4749E1 2.1E1
6.4751E1 1.8E1
6.4753E1 2.1E1
6.4755E1 1.7E1
6.4757E1 1.6E1
6.4759E1 1.2E1
6.4761E1 1.9E1
6.4763E1 2E1
6.4765E1 1.4E1
6.4767E1 3.1E1
6.4769E1 3.2E1
6.4771E1 2.7E1
6.4773E1 2.8E1
6.4775E1 3.8E1
6.4777E1 3.2E1
6.4779E1 4.6E1
6.4781E1 4.6E1
6.4783E1 5E1
6.4785E1 4.2E1
6.4787E1 4.7E1
6.4789E1 5.7E1
6.4791E1 4.8E1
6.4793E1 3.4E1
6.4795E1 3.7E1
6.4797E1 4.8E1
6.4799E1 2.8E1
6.4801E1 2.5E1
6.4803E1 2.4E1
6.4805E1 2.6E1
6.4807E1 2.2E1
6.4809E1 2.1E1
6.4811E1 2.2E1
6.4813E1 2E1
6.4815E1 2.5E1
6.4817E1 2.3E1
6.4819E1 2.8E1
6.4821E1 3E1
6.4823E1 4E1
6.4825E1 5.7E1
6.4827E1 4.9E1
6.4829E1 5.5E1
6.4831E1 5.2E1
6.4833E1 3.9E1
6.4835E1 7E1
6.4837E1 5.5E1
6.4839E1 5.8E1
6.4841E1 5.5E1
6.4843E1 5.8E1
6.4845E1 5.8E1
6.4847E1 4.4E1
6.4849E1 3.2E1
6.4851E1 4.4E1
6.4853E1 3.5E1
6.4855E1 3.5E1
6.4857E1 2.6E1
6.4859E1 1.7E1
6.4861E1 2.3E1
6.4863E1 2.8E1
6.4865E1 2.5E1
6.4867E1 2.3E1
6.4869E1 2.7E1
6.4871E1 2.9E1
6.4873E1 4.8E1
6.4875E1 3.8E1
6.4877E1 6.3E1
6.4879E1 7E1
6.4881E1 5E1
6.4883E1 6E1
6.4885E1 8.2E1
6.4887E1 6.2E1
6.4889E1 7.3E1
6.4891E1 7.5E1
6.4893E1 7E1
6.4895E1 6.3E1
6.4897E1 7E1
6.4899E1 4.4E1
6.4901E1 4.9E1
6.4903E1 4.6E1
6.4905E1 4.5E1
6.4907E1 3.3E1
6.4909E1 3.1E1
6.4911E1 3E1
6.4913E1 2E1
6.4915E1 3.3E1
6.4917E1 1.9E1
6.4919E1 3.2E1
6.4921E1 3E1
6.4923E1 5.2E1
6.4925E1 3.7E1
6.4927E1 5.1E1
6.4929E1 5E1
6.4931E1 5.7E1
6.4933E1 8.7E1
6.4935E1 8E1
6.4937E1 9.3E1
6.4939E1 7.3E1
6.4941E1 8.3E1
6.4943E1 8.5E1
6.4945E1 9.5E1
6.4947E1 7.2E1
6.4949E1 7.3E1
6.4951E1 7E1
6.4953E1 6.2E1
6.4955E1 6.6E1
6.4957E1 4.2E1
6.4959E1 4.5E1
6.4961E1 3.8E1
6.4963E1 2.5E1
6.4965E1 3.1E1
6.4967E1 2.8E1
6.4969E1 2.8E1
6.4971E1 3.2E1
6.4973E1 4.4E1
6.4975E1 3.7E1
6.4977E1 5.1E1
6.4979E1 5.2E1
6.4981E1 7E1
6.4983E1 8.7E1
6.4985E1 1.09E2
6.4987E1 1.05E2
6.4989E1 1.02E2
6.4991E1 1.19E2
6.4993E1 1.07E2
6.4995E1 1.26E2
6.4997E1 1.11E2
6.4999E1 1.07E2
6.5001E1 8.8E1
6.5003E1 8.3E1
6.5005E1 8.1E1
6.5007E1 6.8E1
6.5009E1 6E1
6.5011E1 5.7E1
6.5013E1 4.4E1
6.5015E1 3.5E1
6.5017E1 3.2E1
6.5019E1 2.9E1
6.5021E1 3.6E1
6.5023E1 2.6E1
6.5025E1 4.8E1
6.5027E1 6.1E1
6.5029E1 6E1
6.5031E1 7.9E1
6.5033E1 9.5E1
6.5035E1 9.6E1
6.5037E1 1.29E2
6.5039E1 1.42E2
6.5041E1 1.55E2
6.5043E1 1.4E2
6.5045E1 1.29E2
6.5047E1 1.47E2
6.5049E1 1.34E2
6.5051E1 1.53E2
6.5053E1 1.17E2
6.5055E1 1.08E2
6.5057E1 9.7E1
6.5059E1 7.2E1
6.5061E1 7.5E1
6.5063E1 7.1E1
6.5065E1 5.6E1
6.5067E1 5.1E1
6.5069E1 3.7E1
6.5071E1 4.5E1
6.5073E1 3.9E1
6.5075E1 3.5E1
6.5077E1 5.1E1
6.5079E1 4.7E1
6.5081E1 7E1
6.5083E1 1.11E2
6.5085E1 1.36E2
6.5087E1 1.57E2
6.5089E1 1.62E2
6.5091E1 1.72E2
6.5093E1 1.79E2
6.5095E1 1.86E2
6.5097E1 2.04E2
6.5099E1 1.94E2
6.5101E1 1.83E2
6.5103E1 2E2
6.5105E1 1.82E2
6.5107E1 1.48E2
6.5109E1 1.67E2
6.5111E1 1.29E2
6.5113E1 8.3E1
6.5115E1 1.01E2
6.5117E1 6.1E1
6.5119E1 4.4E1
6.5121E1 5.7E1
6.5123E1 4.1E1
6.5125E1 4.8E1
6.5127E1 6.3E1
6.5129E1 6.9E1
6.5131E1 7.8E1
6.5133E1 8.5E1
6.5135E1 1.41E2
6.5137E1 1.55E2
6.5139E1 1.86E2
6.5141E1 2.09E2
6.5143E1 2.76E2
6.5145E1 2.81E2
6.5147E1 3.03E2
6.5149E1 2.98E2
6.5151E1 2.53E2
6.5153E1 2.63E2
6.5155E1 2.85E2
6.5157E1 2.59E2
6.5159E1 2.51E2
6.5161E1 2.09E2
6.5163E1 1.51E2
6.5165E1 1.66E2
6.5167E1 1.57E2
6.5169E1 1.11E2
6.5171E1 7.5E1
6.5173E1 5.6E1
6.5175E1 4.7E1
6.5177E1 5.1E1
6.5179E1 5.6E1
6.5181E1 7.7E1
6.5183E1 1.03E2
6.5185E1 1.3E2
6.5187E1 1.64E2
6.5189E1 2.08E2
6.5191E1 2.57E2
6.5193E1 2.66E2
6.5195E1 3.4E2
6.5197E1 3.38E2
6.5199E1 3.76E2
6.5201E1 3.91E2
6.5203E1 3.83E2
6.5205E1 4.36E2
6.5207E1 4.09E2
6.5209E1 3.78E2
6.5211E1 3.61E2
6.5213E1 3.15E2
6.5215E1 2.65E2
6.5217E1 2.03E2
6.5219E1 1.8E2
6.5221E1 1.5E2
6.5223E1 1.11E2
6.5225E1 8.2E1
6.5227E1 9.3E1
6.5229E1 7E1
6.5231E1 8.3E1
6.5233E1 1.05E2
6.5235E1 1.32E2
6.5237E1 1.86E2
6.5239E1 2.06E2
6.5241E1 2.8E2
6.5243E1 3.24E2
6.5245E1 3.89E2
6.5247E1 5.06E2
6.5249E1 5.23E2
6.5251E1 5.58E2
6.5253E1 6.24E2
6.5255E1 6.4E2
6.5257E1 6.86E2
6.5259E1 6.26E2
6.5261E1 5.58E2
6.5263E1 5.39E2
6.5265E1 5.46E2
6.5267E1 4.61E2
6.5269E1 3.92E2
6.5271E1 3.03E2
6.5273E1 2.34E2
6.5275E1 1.92E2
6.5277E1 1.53E2
6.5279E1 1.1E2
6.5281E1 9.5E1
6.5283E1 1.12E2
6.5285E1 1.37E2
6.5287E1 2.06E2
6.5289E1 2.38E2
6.5291E1 3.29E2
6.5293E1 4.48E2
6.5295E1 5.52E2
6.5297E1 6.53E2
6.5299E1 7.38E2
6.5301E1 8.58E2
6.5303E1 1.008E3
6.5305E1 1.121E3
6.5307E1 1.173E3
6.5309E1 1.102E3
6.5311E1 1.078E3
6.5313E1 1.029E3
6.5315E1 1.025E3
6.5317E1 9.25E2
6.5319E1 8.87E2
6.5321E1 6.97E2
6.5323E1 5.66E2
6.5325E1 5.23E2
6.5327E1 3.81E2
6.5329E1 3.28E2
6.5331E1 2.25E2
6.5333E1 1.82E2
6.5335E1 1.98E2
6.5337E1 2.34E2
6.5339E1 2.86E2
6.5341E1 4.17E2
6.5343E1 5.83E2
6.5345E1 7.64E2
6.5347E1 1.054E3
6.5349E1 1.261E3
6.5351E1 1.407E3
6.5353E1 1.704E3
6.5355E1 1.952E3
6.5357E1 2.136E3
6.5357E1 2.87E2
6.5359E1 2.86E2
6.5361E1 3.14E2
6.5363E1 3.23E2
6.5365E1 3.25E2
6.5367E1 2.94E2
6.5369E1 2.7E2
6.5371E1 2.6E2
6.5373E1 2.08E2
6.5375E1 1.88E2
6.5377E1 1.42E2
6.5379E1 1.31E2
6.5381E1 9.4E1
6.5383E1 6E1
6.5385E1 6.4E1
6.5387E1 5.7E1
6.5389E1 5.8E1
6.5391E1 7.8E1
6.5393E1 1.2E2
6.5395E1 1.84E2
6.5397E1 2.6E2
6.5399E1 3.15E2
6.5401E1 4.53E2
6.5403E1 5.24E2
6.5405E1 5.96E2
6.5407E1 7.5E2
6.5409E1 7.28E2
6.5411E1 8.18E2
6.5413E1 8.88E2
6.5415E1 9.27E2
6.5417E1 9.3E2
6.5419E1 9.19E2
6.5421E1 8.99E2
6.5423E1 8.51E2
6.5425E1 8.19E2
6.5427E1 6.92E2
6.5429E1 5.9E2
6.5431E1 4.75E2
6.5433E1 3.33E2
6.5435E1 3.17E2
6.5437E1 2.48E2
6.5439E1 2.26E2
6.5441E1 2.85E2
6.5443E1 4.25E2
6.5445E1 6.04E2
6.5447E1 1.019E3
6.5449E1 1.323E3
6.5451E1 1.873E3
6.5453E1 2.553E3
6.5455E1 3.169E3
6.5457E1 4.207E3
6.5459E1 4.936E3
6.5461E1 6.074E3
6.5463E1 7.205E3
6.5465E1 8.567E3
6.5467E1 1.0153E4
6.5469E1 1.0711E4
6.5471E1 1.1786E4
6.5473E1 1.3029E4
6.5475E1 1.4183E4
6.5477E1 1.5876E4
6.5479E1 1.6003E4
6.5481E1 1.7174E4
6.5483E1 1.8032E4
6.5485E1 1.8929E4
6.5487E1 1.9808E4
6.5489E1 1.93E4
6.5491E1 1.9199E4
6.5493E1 1.954E4
6.5495E1 1.9698E4
6.5497E1 1.9873E4
6.5499E1 1.8725E4
6.5501E1 1.8224E4
6.5503E1 1.774E4
6.5505E1 1.7451E4
6.5507E1 1.633E4
6.5509E1 1.4991E4
6.5511E1 1.3804E4
6.5513E1 1.2722E4
6.5515E1 1.17E4
6.5517E1 1.0913E4
6.5519E1 9.26E3
6.5521E1 8.029E3
6.5523E1 6.902E3
6.5525E1 5.99E3
6.5527E1 4.934E3
6.5529E1 3.873E3
6.5531E1 2.993E3
6.5533E1 2.225E3
6.5535E1 1.72E3
6.5537E1 1.223E3
6.5539E1 9E2
6.5541E1 6.56E2
6.5543E1 4.39E2
6.5545E1 3.63E2
6.5547E1 3.48E2
6.5549E1 3.97E2
6.5551E1 4.75E2
6.5553E1 5.81E2
6.5555E1 6.84E2
6.5557E1 8.98E2
6.5559E1 9.47E2
6.5561E1 1.007E3
6.5563E1 1.175E3
6.5565E1 1.263E3
6.5567E1 1.284E3
6.5569E1 1.199E3
6.5571E1 1.071E3
6.5573E1 1.045E3
6.5575E1 1.022E3
6.5577E1 8.96E2
6.5579E1 7.65E2
6.5581E1 6.44E2
6.5583E1 5.6E2
6.5585E1 4.81E2
6.5587E1 3.58E2
6.5589E1 2.25E2
6.5591E1 1.81E2
6.5593E1 1.14E2
6.5595E1 9.7E1
6.5597E1 7.5E1
6.5599E1 8E1
6.5601E1 1.13E2
6.5603E1 1.35E2
6.5605E1 1.99E2
6.5607E1 2.55E2
6.5609E1 2.76E2
6.5611E1 3.1E2
6.5613E1 3.9E2
6.5615E1 4.33E2
6.5617E1 4.57E2
6.5619E1 4.95E2
6.5621E1 4.75E2
6.5623E1 4.74E2
6.5625E1 4.5E2
6.5627E1 4.32E2
6.5629E1 3.64E2
6.5631E1 3.26E2
6.5633E1 2.86E2
6.5635E1 2.65E2
6.5637E1 2.16E2
6.5639E1 1.62E2
6.5641E1 1.26E2
6.5643E1 8.3E1
6.5645E1 5.9E1
6.5647E1 6.9E1
6.5649E1 4.6E1
6.5651E1 3.9E1
6.5653E1 4.5E1
6.5655E1 9.5E1
6.5657E1 1.17E2
6.5659E1 1.4E2
6.5661E1 1.55E2
6.5663E1 2.25E2
6.5665E1 2.05E2
6.5667E1 2.46E2
6.5669E1 2.72E2
6.5671E1 2.72E2
6.5673E1 2.78E2
6.5675E1 3E2
6.5677E1 2.48E2
6.5679E1 2.4E2
6.5681E1 2.48E2
6.5683E1 2.05E2
6.5685E1 2.06E2
6.5687E1 1.54E2
6.5689E1 1.44E2
6.5691E1 9.7E1
6.5693E1 8.2E1
6.5695E1 7.3E1
6.5697E1 4.9E1
6.5699E1 4.5E1
6.5701E1 3.6E1
6.5703E1 3.3E1
6.5705E1 4.6E1
6.5707E1 7.3E1
6.5709E1 9E1
6.5711E1 1.09E2
6.5713E1 1.21E2
6.5715E1 1.53E2
6.5717E1 1.67E2
6.5719E1 1.91E2
6.5721E1 1.91E2
6.5723E1 2.19E2
6.5725E1 2.38E2
6.5727E1 2.23E2
6.5729E1 2.37E2
6.5731E1 2.28E2
6.5733E1 1.72E2
6.5735E1 1.57E2
6.5737E1 1.63E2
6.5739E1 1.23E2
6.5741E1 1.05E2
6.5743E1 8E1
6.5745E1 7.7E1
6.5747E1 5.6E1
6.5749E1 3.9E1
6.5751E1 3.4E1
6.5753E1 4.1E1
6.5755E1 2.8E1
6.5757E1 2.9E1
6.5759E1 4.8E1
6.5761E1 5.6E1
6.5763E1 8.6E1
6.5765E1 1.01E2
6.5767E1 1.37E2
6.5769E1 1.36E2
6.5771E1 1.5E2
6.5773E1 1.89E2
6.5775E1 1.91E2
6.5777E1 1.65E2
6.5779E1 1.77E2
6.5781E1 1.84E2
6.5783E1 1.92E2
6.5785E1 1.63E2
6.5787E1 1.51E2
6.5789E1 1.45E2
6.5791E1 1.21E2
6.5793E1 1.1E2
6.5795E1 9E1
6.5797E1 7.7E1
6.5799E1 6.7E1
6.5801E1 5.8E1
6.5803E1 4.9E1
6.5805E1 5.7E1
6.5807E1 5.2E1
